h5_relative_path,volume,slice_index,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,whole_tumor_pixels,has_tumor,eligible_br_lora_slice,image_channel,image_channel_index,label_rule,image_role,source_cohort
volume_265_slice_71.h5,265,71,1078,184,0,1262,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_72.h5,265,72,1119,202,0,1321,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_73.h5,265,73,1148,222,0,1370,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_74.h5,265,74,1188,231,0,1419,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_75.h5,265,75,1202,277,0,1479,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_76.h5,265,76,1209,319,0,1528,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_77.h5,265,77,1225,360,0,1585,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_78.h5,265,78,1229,395,0,1624,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_79.h5,265,79,1242,414,0,1656,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_80.h5,265,80,1276,374,0,1650,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_81.h5,265,81,1294,367,0,1661,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_82.h5,265,82,1290,364,0,1654,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_83.h5,265,83,1275,384,0,1659,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_84.h5,265,84,1279,361,0,1640,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_85.h5,265,85,1266,367,0,1633,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_86.h5,265,86,1269,397,0,1666,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_87.h5,265,87,1277,392,0,1669,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_88.h5,265,88,1286,399,0,1685,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_89.h5,265,89,1292,423,0,1715,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_90.h5,265,90,1256,471,0,1727,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_91.h5,265,91,1238,491,0,1729,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_92.h5,265,92,1207,496,0,1703,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_93.h5,265,93,1186,498,0,1684,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_94.h5,265,94,1163,516,0,1679,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_95.h5,265,95,1133,498,0,1631,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_96.h5,265,96,1082,487,0,1569,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_97.h5,265,97,1005,526,0,1531,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_98.h5,265,98,912,529,0,1441,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_99.h5,265,99,797,549,0,1346,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_100.h5,265,100,690,510,0,1200,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_101.h5,265,101,558,496,0,1054,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_102.h5,265,102,447,491,0,938,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_103.h5,265,103,342,509,0,851,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_104.h5,265,104,235,455,0,690,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_105.h5,265,105,122,435,0,557,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_106.h5,265,106,5,426,0,431,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_107.h5,265,107,0,301,0,301,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_108.h5,265,108,0,220,0,220,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_109.h5,265,109,0,74,0,74,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_110.h5,265,110,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_111.h5,265,111,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_112.h5,265,112,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_113.h5,265,113,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_114.h5,265,114,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_115.h5,265,115,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_116.h5,265,116,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_117.h5,265,117,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_118.h5,265,118,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_119.h5,265,119,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_120.h5,265,120,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_121.h5,265,121,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_122.h5,265,122,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_123.h5,265,123,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_124.h5,265,124,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_125.h5,265,125,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_126.h5,265,126,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_127.h5,265,127,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_128.h5,265,128,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_129.h5,265,129,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_130.h5,265,130,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_131.h5,265,131,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_132.h5,265,132,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_133.h5,265,133,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_134.h5,265,134,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_135.h5,265,135,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_136.h5,265,136,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_137.h5,265,137,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_138.h5,265,138,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_139.h5,265,139,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_140.h5,265,140,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_141.h5,265,141,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_142.h5,265,142,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_143.h5,265,143,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_144.h5,265,144,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_145.h5,265,145,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_146.h5,265,146,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_147.h5,265,147,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_148.h5,265,148,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_149.h5,265,149,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_150.h5,265,150,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_151.h5,265,151,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_152.h5,265,152,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_153.h5,265,153,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_265_slice_154.h5,265,154,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_0.h5,266,0,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_1.h5,266,1,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_2.h5,266,2,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_3.h5,266,3,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_4.h5,266,4,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_5.h5,266,5,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_6.h5,266,6,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_7.h5,266,7,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_8.h5,266,8,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_9.h5,266,9,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_10.h5,266,10,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_11.h5,266,11,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_12.h5,266,12,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_13.h5,266,13,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_14.h5,266,14,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_15.h5,266,15,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_16.h5,266,16,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_17.h5,266,17,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_18.h5,266,18,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_19.h5,266,19,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_20.h5,266,20,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_21.h5,266,21,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_22.h5,266,22,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_23.h5,266,23,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_24.h5,266,24,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_25.h5,266,25,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_26.h5,266,26,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_27.h5,266,27,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_28.h5,266,28,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_29.h5,266,29,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_30.h5,266,30,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_31.h5,266,31,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_32.h5,266,32,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_33.h5,266,33,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_34.h5,266,34,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_35.h5,266,35,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_36.h5,266,36,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_37.h5,266,37,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_38.h5,266,38,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_39.h5,266,39,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_40.h5,266,40,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_41.h5,266,41,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_42.h5,266,42,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_43.h5,266,43,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_44.h5,266,44,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_45.h5,266,45,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_46.h5,266,46,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_47.h5,266,47,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_48.h5,266,48,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_49.h5,266,49,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_50.h5,266,50,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_51.h5,266,51,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_52.h5,266,52,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_53.h5,266,53,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_54.h5,266,54,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_55.h5,266,55,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_56.h5,266,56,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_57.h5,266,57,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_58.h5,266,58,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_59.h5,266,59,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_60.h5,266,60,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_61.h5,266,61,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_62.h5,266,62,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_63.h5,266,63,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_64.h5,266,64,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_65.h5,266,65,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_66.h5,266,66,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_67.h5,266,67,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_68.h5,266,68,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_69.h5,266,69,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_70.h5,266,70,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_71.h5,266,71,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_72.h5,266,72,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_73.h5,266,73,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_74.h5,266,74,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_75.h5,266,75,0,7,0,7,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_76.h5,266,76,0,42,0,42,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_77.h5,266,77,11,106,0,117,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_78.h5,266,78,88,107,0,195,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_79.h5,266,79,182,88,0,270,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_80.h5,266,80,281,66,0,347,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_81.h5,266,81,378,55,0,433,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_82.h5,266,82,430,76,0,506,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_83.h5,266,83,470,123,0,593,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_84.h5,266,84,529,212,0,741,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_85.h5,266,85,582,344,0,926,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_86.h5,266,86,639,401,0,1040,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_87.h5,266,87,694,415,0,1109,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_88.h5,266,88,759,419,0,1178,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_89.h5,266,89,797,432,0,1229,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_90.h5,266,90,852,455,0,1307,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_91.h5,266,91,911,504,0,1415,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_92.h5,266,92,955,563,0,1518,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_93.h5,266,93,1010,570,0,1580,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_94.h5,266,94,1028,594,0,1622,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_95.h5,266,95,1023,625,0,1648,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_96.h5,266,96,1059,617,0,1676,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_97.h5,266,97,1075,637,0,1712,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_98.h5,266,98,1070,672,0,1742,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_99.h5,266,99,1088,710,0,1798,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_100.h5,266,100,1089,694,0,1783,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_101.h5,266,101,1061,707,0,1768,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_102.h5,266,102,1071,686,0,1757,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_103.h5,266,103,1083,673,0,1756,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_104.h5,266,104,1086,670,0,1756,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_105.h5,266,105,1059,666,0,1725,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_106.h5,266,106,969,764,0,1733,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_107.h5,266,107,897,816,0,1713,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_108.h5,266,108,824,842,0,1666,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_109.h5,266,109,739,851,0,1590,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_110.h5,266,110,667,857,0,1524,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_111.h5,266,111,573,874,0,1447,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_112.h5,266,112,470,864,0,1334,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_113.h5,266,113,386,775,0,1161,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_114.h5,266,114,307,743,0,1050,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_115.h5,266,115,229,740,0,969,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_116.h5,266,116,147,734,0,881,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_117.h5,266,117,93,698,0,791,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_118.h5,266,118,57,589,0,646,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_119.h5,266,119,17,553,0,570,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_120.h5,266,120,1,438,0,439,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_121.h5,266,121,0,309,0,309,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_122.h5,266,122,0,141,0,141,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_123.h5,266,123,0,14,0,14,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_124.h5,266,124,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_125.h5,266,125,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_126.h5,266,126,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_127.h5,266,127,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_128.h5,266,128,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_129.h5,266,129,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_130.h5,266,130,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_131.h5,266,131,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_132.h5,266,132,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_133.h5,266,133,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_134.h5,266,134,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_135.h5,266,135,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_136.h5,266,136,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_137.h5,266,137,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_138.h5,266,138,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_139.h5,266,139,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_140.h5,266,140,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_141.h5,266,141,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_142.h5,266,142,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_143.h5,266,143,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_266_slice_144.h5,266,144,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
